日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月
2021-02-22,3006,晶豪科,電子工業,進榜,觸發,70.26,93.0,4.0,0,,15.8,2.5,29.4,0.0,76.3,2.2,90.4,6.4,71.3,1.5,14.1,2.7,27.5,-0.4,73.7,2.3,87.7,6.3,2021-02
2021-02-22,3006,晶豪科,電子工業,觸發,進榜即觸發,70.26,93.0,4.0,0,70.26,15.8,2.5,29.4,0.0,76.3,2.2,90.4,6.4,71.3,1.5,14.1,2.7,27.5,-0.4,73.7,2.3,87.7,6.3,2021-02
2021-02-22,6488,環球晶,半導體業,進榜,觸發,675.63,92.0,4.0,0,,-8.3,2.5,-2.8,0.0,2.1,2.2,3.3,6.4,672.2,-0.5,-7.8,2.7,-2.3,-0.4,2.7,2.3,3.8,6.3,2021-02
2021-02-22,6488,環球晶,半導體業,觸發,進榜即觸發,675.63,92.0,4.0,0,675.63,-8.3,2.5,-2.8,0.0,2.1,2.2,3.3,6.4,672.2,-0.5,-7.8,2.7,-2.3,-0.4,2.7,2.3,3.8,6.3,2021-02
2021-02-22,3443,創意,半導體業,進榜,觸發,449.82,82.0,4.0,0,,-16.8,2.5,-29.1,0.0,-18.7,2.2,24.3,6.4,440.5,-2.1,-15.0,2.7,-27.6,-0.4,-17.0,2.3,26.9,6.3,2021-02
2021-02-22,3443,創意,半導體業,觸發,進榜即觸發,449.82,82.0,4.0,0,449.82,-16.8,2.5,-29.1,0.0,-18.7,2.2,24.3,6.4,440.5,-2.1,-15.0,2.7,-27.6,-0.4,-17.0,2.3,26.9,6.3,2021-02
2021-02-22,2009,第一銅,鋼鐵工業,進榜,準備,28.34,99.0,3.0,0,,-4.0,2.5,94.8,0.0,74.2,2.2,48.7,6.4,28.3,0.0,-4.0,2.7,94.8,-0.4,74.2,2.3,48.7,6.3,2021-02
2021-02-22,3552,同致,其他電子類,進榜,準備,298.6,99.0,3.0,0,,-25.1,2.5,-52.1,0.0,-49.7,2.2,-46.0,6.4,286.7,-4.0,-21.9,2.7,-50.1,-0.4,-47.6,2.3,-43.7,6.3,2021-02
2021-02-22,3317,尼克森,半導體業,進榜,準備,33.36,73.0,3.0,0,,-1.0,2.5,5.0,0.0,46.6,2.2,49.6,6.4,32.8,-1.5,0.6,2.7,6.6,-0.4,48.8,2.3,52.0,6.3,2021-02
2021-02-22,8255,朋程,電機機械,進榜,準備,106.64,72.0,2.0,0,,-7.2,2.5,-14.5,0.0,62.9,2.2,95.7,6.4,107.1,0.4,-7.6,2.7,-14.8,-0.4,62.3,2.3,94.9,6.3,2021-02
2021-02-22,3260,威剛,半導體業,進榜,準備,60.37,71.0,3.0,0,,-2.1,2.5,6.7,0.0,12.8,2.2,1.2,6.4,60.0,-0.6,-1.5,2.7,7.4,-0.4,13.5,2.3,1.8,6.3,2021-02
2021-02-22,6409,旭隼,其他電子業,移出,掉出掃描母體,1211.94,80.0,,39,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-22,2454,聯發科,半導體業,移出,掉出掃描母體,679.67,72.0,,20,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-22,3419,譁裕,電子工業,移出,掉出掃描母體,20.05,73.0,,4,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-23,2014,中鴻,鋼鐵工業,進榜,觸發,15.13,92.0,4.0,0,,0.6,2.3,161.9,-0.1,157.6,0.7,108.1,6.1,15.4,1.7,-1.1,2.0,157.4,-0.5,153.1,0.5,104.5,5.7,2021-02
2021-02-23,2014,中鴻,鋼鐵工業,觸發,進榜即觸發,15.13,92.0,4.0,0,15.13,0.6,2.3,161.9,-0.1,157.6,0.7,108.1,6.1,15.4,1.7,-1.1,2.0,157.4,-0.5,153.1,0.5,104.5,5.7,2021-02
2021-02-23,5223,安力-KY,電腦及週邊設備業,進榜,觸發,84.74,81.0,4.0,0,,-6.7,2.3,-35.9,-0.1,-44.8,0.7,-46.5,6.1,86.8,2.5,-8.9,2.0,-37.5,-0.5,-46.1,0.5,-47.8,5.7,2021-02
2021-02-23,5223,安力-KY,電腦及週邊設備業,觸發,進榜即觸發,84.74,81.0,4.0,0,84.74,-6.7,2.3,-35.9,-0.1,-44.8,0.7,-46.5,6.1,86.8,2.5,-8.9,2.0,-37.5,-0.5,-46.1,0.5,-47.8,5.7,2021-02
2021-02-23,8454,富邦媒,貿易百貨,進榜,觸發,439.37,80.0,3.0,0,,-3.2,2.3,27.0,-0.1,131.8,0.7,121.6,6.1,457.2,4.1,-7.0,2.0,22.0,-0.5,122.8,0.5,113.0,5.7,2021-02
2021-02-23,8454,富邦媒,貿易百貨,觸發,進榜即觸發,439.37,80.0,3.0,0,439.37,-3.2,2.3,27.0,-0.1,131.8,0.7,121.6,6.1,457.2,4.1,-7.0,2.0,22.0,-0.5,122.8,0.5,113.0,5.7,2021-02
2021-02-23,1305,華夏,塑膠工業,進榜,觸發,23.4,77.0,4.0,0,,15.9,2.3,8.2,-0.1,19.9,0.7,32.3,6.1,24.4,4.2,11.3,2.0,3.9,-0.5,15.1,0.5,27.0,5.7,2021-02
2021-02-23,1305,華夏,塑膠工業,觸發,進榜即觸發,23.4,77.0,4.0,0,23.4,15.9,2.3,8.2,-0.1,19.9,0.7,32.3,6.1,24.4,4.2,11.3,2.0,3.9,-0.5,15.1,0.5,27.0,5.7,2021-02
2021-02-23,6203,海韻電,電子零組件業,進榜,觸發,72.61,75.0,4.0,0,,2.8,2.3,-5.2,-0.1,-8.1,0.7,-19.4,6.1,76.4,5.2,-2.3,2.0,-9.9,-0.5,-12.7,0.5,-23.4,5.7,2021-02
2021-02-23,6203,海韻電,電子零組件業,觸發,進榜即觸發,72.61,75.0,4.0,0,72.61,2.8,2.3,-5.2,-0.1,-8.1,0.7,-19.4,6.1,76.4,5.2,-2.3,2.0,-9.9,-0.5,-12.7,0.5,-23.4,5.7,2021-02
2021-02-23,1907,永豐餘,造紙工業,進榜,準備,22.22,83.0,3.0,0,,4.5,2.3,28.2,-0.1,28.8,0.7,23.3,6.1,22.2,0.0,4.5,2.0,28.2,-0.5,28.8,0.5,23.3,5.7,2021-02
2021-02-23,6116,彩晶,電子工業,進榜,準備,12.02,80.0,3.0,0,,1.9,2.3,47.0,-0.1,35.8,0.7,16.4,6.1,12.0,-0.4,2.2,2.0,47.6,-0.5,36.3,0.5,16.9,5.7,2021-02
2021-02-23,8390,金益鼎,其他,進榜,準備,34.26,79.0,3.0,0,,-7.8,2.3,3.8,-0.1,-2.5,0.7,-2.9,6.1,34.6,0.9,-8.6,2.0,2.9,-0.5,-3.4,0.5,-3.8,5.7,2021-02
2021-02-23,1313,聯成,塑膠工業,進榜,準備,15.88,75.0,3.0,0,,1.3,2.3,32.3,-0.1,26.3,0.7,26.9,6.1,15.9,0.0,1.3,2.0,32.3,-0.5,26.3,0.5,26.9,5.7,2021-02
2021-02-23,3419,譁裕,電子工業,進榜,準備,21.2,72.0,2.0,0,,7.2,2.3,-15.4,-0.1,-29.0,0.7,3.6,6.1,21.2,0.0,7.2,2.0,-15.4,-0.5,-29.0,0.5,3.6,5.7,2021-02
2021-02-23,2467,志聖,電子工業,觸發,等待後觸發,35.83,82.0,3.0,6,31.98,3.0,2.3,7.0,-0.1,4.6,0.7,4.0,6.1,38.8,8.3,-4.9,2.0,-1.1,-0.5,-3.4,0.5,-3.9,5.7,2021-02
2021-02-23,8299,群聯,半導體業,觸發,等待後觸發,347.17,74.0,2.0,5,331.09,5.2,2.3,2.4,-0.1,-1.2,0.7,-7.0,6.1,349.9,0.8,4.4,2.0,1.6,-0.5,-2.0,0.5,-7.7,5.7,2021-02
2021-02-23,5371,中光電,光電業,移出,掉出掃描母體,38.96,73.0,,6,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-23,6547,高端疫苗,生技醫療業,移出,離高點太遠,130.58,95.0,,6,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-23,6712,長聖,生技醫療業,移出,掉出掃描母體,152.07,71.0,,5,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-23,3592,瑞鼎,電子工業,移出,離高點太遠,233.0,99.0,,29,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-23,3138,耀登,通信網路業,移出,離高點太遠,332.31,100.0,,26,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-23,6457,紘康,半導體業,移出,離高點太遠,84.61,89.0,,5,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-23,3529,力旺,半導體業,移出,掉出掃描母體,826.17,76.0,,5,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-24,6129,普誠,半導體業,進榜,觸發,21.11,99.0,2.0,0,,77.0,2.6,46.2,0.1,45.5,2.1,61.1,7.4,22.4,6.2,66.7,1.8,37.7,0.0,37.0,1.6,51.7,6.7,2021-02
2021-02-24,6129,普誠,半導體業,觸發,進榜即觸發,21.11,99.0,2.0,0,21.11,77.0,2.6,46.2,0.1,45.5,2.1,61.1,7.4,22.4,6.2,66.7,1.8,37.7,0.0,37.0,1.6,51.7,6.7,2021-02
2021-02-24,6525,捷敏-KY,半導體業,進榜,觸發,62.72,78.0,1.0,0,,-3.9,2.6,-13.2,0.1,25.9,2.1,20.6,7.4,62.8,0.1,-4.0,1.8,-13.3,0.0,25.8,1.6,20.4,6.7,2021-02
2021-02-24,6525,捷敏-KY,半導體業,觸發,進榜即觸發,62.72,78.0,1.0,0,62.72,-3.9,2.6,-13.2,0.1,25.9,2.1,20.6,7.4,62.8,0.1,-4.0,1.8,-13.3,0.0,25.8,1.6,20.4,6.7,2021-02
2021-02-24,3419,譁裕,電子工業,觸發,等待後觸發,21.64,77.0,2.0,1,21.4,2.2,2.6,-17.1,0.1,-27.1,2.1,11.6,7.4,21.7,0.2,2.0,1.8,-17.3,0.0,-27.2,1.6,11.3,6.7,2021-02
2021-02-24,2327,國巨*,電子工業,移出,逾期,137.34,84.0,,56,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-24,1313,聯成,塑膠工業,移出,掉出掃描母體,15.88,75.0,,1,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-24,2330,台積電,半導體業,移出,掉出掃描母體,580.6,71.0,,104,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-24,3711,日月光投控,半導體業,移出,突破失敗,81.31,81.0,,7,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-24,3661,世芯-KY,半導體業,移出,突破失敗,842.1,71.0,,6,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-24,5223,安力-KY,電腦及週邊設備業,移出,掉出掃描母體,84.74,81.0,,1,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-24,1305,華夏,塑膠工業,移出,掉出掃描母體,23.4,77.0,,1,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-25,1612,宏泰,電器電纜,進榜,觸發,14.2,84.0,3.0,0,,-0.9,2.3,10.8,0.0,3.2,0.0,26.2,7.0,14.2,0.0,-0.9,3.1,10.8,0.6,3.2,0.7,26.2,7.4,2021-02
2021-02-25,1612,宏泰,電器電纜,觸發,進榜即觸發,14.2,84.0,3.0,0,14.2,-0.9,2.3,10.8,0.0,3.2,0.0,26.2,7.0,14.2,0.0,-0.9,3.1,10.8,0.6,3.2,0.7,26.2,7.4,2021-02
2021-02-25,2610,華航,航運業,進榜,觸發,11.3,83.0,3.0,0,,13.6,2.3,17.7,0.0,26.0,0.0,104.5,7.0,11.2,-1.1,14.9,3.1,19.1,0.6,27.5,0.7,106.9,7.4,2021-02
2021-02-25,2610,華航,航運業,觸發,進榜即觸發,11.3,83.0,3.0,0,11.3,13.6,2.3,17.7,0.0,26.0,0.0,104.5,7.0,11.2,-1.1,14.9,3.1,19.1,0.6,27.5,0.7,106.9,7.4,2021-02
2021-02-25,1802,台玻,玻璃陶瓷,進榜,準備,17.85,81.0,3.0,0,,-2.0,2.3,53.9,0.0,61.5,0.0,38.5,7.0,17.5,-1.8,-0.3,3.1,56.7,0.6,64.4,0.7,41.0,7.4,2021-02
2021-02-25,2027,大成鋼,鋼鐵工業,進榜,準備,19.95,71.0,1.0,0,,-3.6,2.3,31.7,0.0,53.0,0.0,52.8,7.0,19.7,-1.5,-2.1,3.1,33.7,0.6,55.3,0.7,55.0,7.4,2021-02
2021-02-25,1815,富喬,電子零組件業,移出,掉出掃描母體,13.29,78.0,,6,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-25,5274,信驊,半導體業,移出,離高點太遠,1472.71,82.0,,50,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-25,2441,超豐,半導體業,移出,掉出掃描母體,52.97,70.0,,8,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-25,8183,精星,其他電子類,移出,掉出掃描母體,23.12,78.0,,7,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-25,2486,一詮,光電業,移出,突破失敗,19.19,91.0,,3,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-25,6525,捷敏-KY,半導體業,移出,掉出掃描母體,62.72,78.0,,1,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-26,8936,國統,其他,進榜,觸發,29.07,91.0,3.0,0,,18.2,3.6,-15.9,0.3,-31.1,0.8,-37.1,7.6,28.2,-3.0,21.9,2.9,-13.3,0.0,-28.9,0.3,-35.2,6.7,2021-02
2021-02-26,8936,國統,其他,觸發,進榜即觸發,29.07,91.0,3.0,0,29.07,18.2,3.6,-15.9,0.3,-31.1,0.8,-37.1,7.6,28.2,-3.0,21.9,2.9,-13.3,0.0,-28.9,0.3,-35.2,6.7,2021-02
2021-02-26,5223,安力-KY,電腦及週邊設備業,進榜,觸發,94.02,86.0,4.0,0,,-17.0,3.6,-41.3,0.3,-51.7,0.8,-50.1,7.6,96.5,2.7,-19.1,2.9,-42.8,0.0,-53.0,0.3,-51.4,6.7,2021-02
2021-02-26,5223,安力-KY,電腦及週邊設備業,觸發,進榜即觸發,94.02,86.0,4.0,0,94.02,-17.0,3.6,-41.3,0.3,-51.7,0.8,-50.1,7.6,96.5,2.7,-19.1,2.9,-42.8,0.0,-53.0,0.3,-51.4,6.7,2021-02
2021-02-26,8054,安國,半導體業,進榜,準備,36.12,96.0,3.0,0,,20.1,3.6,3.5,0.3,13.1,0.8,64.0,7.6,37.1,2.7,17.0,2.9,0.9,0.0,10.2,0.3,59.8,6.7,2021-02
2021-02-26,5285,界霖,電子工業,進榜,準備,58.76,83.0,3.0,0,,6.2,3.6,-1.8,0.3,57.0,0.8,71.9,7.6,59.7,1.7,4.5,2.9,-3.4,0.0,54.4,0.3,69.1,6.7,2021-02
2021-02-26,3483,力致,電腦及週邊設備業,進榜,準備,73.65,77.0,2.0,0,,-1.3,3.6,-20.7,0.3,-35.2,0.8,-24.6,7.6,76.3,3.6,-4.7,2.9,-23.4,0.0,-37.4,0.3,-27.2,6.7,2021-02
2021-02-26,8016,矽創,半導體業,進榜,準備,120.9,71.0,1.0,0,,25.1,3.6,32.6,0.3,71.5,0.8,56.1,7.6,128.1,5.9,18.0,2.9,25.1,0.0,61.9,0.3,47.3,6.7,2021-02
2021-02-26,6531,愛普*,半導體業,移出,離高點太遠,298.56,92.0,,44,,,,,,,,,,,,,,,,,,,,2021-02
2021-02-26,3015,全漢,電子工業,移出,離高點太遠,33.8,73.0,,7,,,,,,,,,,,,,,,,,,,,2021-02
2021-03-02,5351,鈺創,半導體業,進榜,觸發,22.85,72.0,3.0,0,,-10.3,4.4,1.0,1.4,65.6,2.2,261.7,8.0,23.1,1.2,-11.3,4.2,-0.2,1.4,63.7,1.8,257.4,7.5,2021-03
2021-03-02,5351,鈺創,半導體業,觸發,進榜即觸發,22.85,72.0,3.0,0,22.85,-10.3,4.4,1.0,1.4,65.6,2.2,261.7,8.0,23.1,1.2,-11.3,4.2,-0.2,1.4,63.7,1.8,257.4,7.5,2021-03
2021-03-02,8016,矽創,半導體業,觸發,等待後觸發,132.77,84.0,1.0,4,124.33,12.5,4.4,25.2,1.4,60.5,2.2,42.4,8.0,131.8,-0.7,13.3,4.2,26.1,1.4,61.6,1.8,43.4,7.5,2021-03
2021-03-02,2338,光罩,半導體業,移出,離高點太遠,42.45,83.0,,13,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-02,3078,僑威,電子零組件業,移出,離高點太遠,34.93,75.0,,11,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-02,2009,第一銅,鋼鐵工業,移出,離高點太遠,27.38,99.0,,8,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-02,3552,同致,其他電子類,移出,離高點太遠,250.03,98.0,,8,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-02,3443,創意,半導體業,移出,離高點太遠,402.97,75.0,,8,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-02,8454,富邦媒,貿易百貨,移出,掉出掃描母體,442.12,72.0,,7,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-02,8390,金益鼎,其他,移出,掉出掃描母體,31.37,71.0,,7,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-03,6219,富旺,建材營造,進榜,準備,29.16,83.0,3.0,0,,18.5,3.9,4.6,1.2,-0.5,1.4,-6.8,7.0,29.0,-0.7,19.3,4.1,5.3,1.4,0.1,1.6,-6.2,7.3,2021-03
2021-03-03,6712,長聖,生技醫療業,進榜,準備,164.48,80.0,3.0,0,,64.0,3.9,64.0,1.2,-3.9,1.4,-18.9,7.0,161.6,-1.8,67.0,4.1,67.0,1.4,-2.1,1.6,-17.5,7.3,2021-03
2021-03-03,6203,海韻電,電子零組件業,移出,掉出掃描母體,69.51,76.0,,8,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-03,5351,鈺創,半導體業,移出,掉出掃描母體,22.85,72.0,,1,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,2723,美食-KY,觀光事業,進榜,觸發,140.65,76.0,1.0,0,,5.4,4.4,4.8,2.4,-10.7,2.8,-25.8,8.4,138.1,-1.8,7.4,4.9,6.7,2.7,-9.0,3.3,-24.5,8.8,2021-03
2021-03-04,2723,美食-KY,觀光事業,觸發,進榜即觸發,140.65,76.0,1.0,0,140.65,5.4,4.4,4.8,2.4,-10.7,2.8,-25.8,8.4,138.1,-1.8,7.4,4.9,6.7,2.7,-9.0,3.3,-24.5,8.8,2021-03
2021-03-04,1305,華夏,塑膠工業,進榜,準備,24.15,78.0,3.0,0,,19.2,4.4,16.6,2.4,25.5,2.8,24.5,8.4,24.6,1.9,16.9,4.9,14.3,2.7,23.1,3.3,22.1,8.8,2021-03
2021-03-04,2006,東和鋼鐵,鋼鐵工業,進榜,準備,37.53,71.0,2.0,0,,16.4,4.4,26.8,2.4,15.8,2.8,14.4,8.4,37.7,0.5,15.8,4.9,26.1,2.7,15.2,3.3,13.8,8.8,2021-03
2021-03-04,8021,尖點,其他電子業,進榜,準備,25.37,71.0,3.0,0,,8.5,4.4,28.5,2.4,29.4,2.8,33.2,8.4,25.1,-0.9,9.5,4.9,29.7,2.7,30.6,3.3,34.5,8.8,2021-03
2021-03-04,2231,為升,汽車工業,進榜,準備,177.85,70.0,1.0,0,,10.0,4.4,-10.2,2.4,-29.8,2.8,-21.2,8.4,176.7,-0.7,10.8,4.9,-9.6,2.7,-29.4,3.3,-20.6,8.8,2021-03
2021-03-04,2303,聯電,半導體業,移出,掉出掃描母體,38.51,94.0,,101,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,4915,致伸,電子零組件業,移出,掉出掃描母體,44.16,72.0,,31,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,8358,金居,電子零組件業,移出,晚期未觸發,45.75,71.0,,30,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,2337,旺宏,半導體業,移出,掉出掃描母體,37.51,71.0,,14,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,6224,聚鼎,電子零組件業,移出,離高點太遠,97.97,81.0,,13,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,6488,環球晶,半導體業,移出,離高點太遠,604.78,89.0,,10,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,6116,彩晶,電子工業,移出,掉出掃描母體,11.57,81.0,,9,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,8054,安國,半導體業,移出,晚期未觸發,34.75,96.0,,6,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-04,5223,安力-KY,電腦及週邊設備業,移出,離高點太遠,82.89,80.0,,6,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,6491,晶碩,生技醫療業,進榜,觸發,263.29,81.0,3.0,0,,24.6,5.5,73.3,2.2,70.3,2.6,56.5,7.4,266.7,1.3,23.0,4.7,71.1,1.5,68.1,2.1,54.4,6.7,2021-03
2021-03-05,6491,晶碩,生技醫療業,觸發,進榜即觸發,263.29,81.0,3.0,0,263.29,24.6,5.5,73.3,2.2,70.3,2.6,56.5,7.4,266.7,1.3,23.0,4.7,71.1,1.5,68.1,2.1,54.4,6.7,2021-03
2021-03-05,5243,乙盛-KY,電子工業,進榜,準備,62.62,94.0,2.0,0,,8.1,5.5,-15.3,2.2,-14.2,2.6,0.2,7.4,64.4,2.8,5.1,4.7,-17.6,1.5,-16.6,2.1,-2.5,6.7,2021-03
2021-03-05,5439,高技,電子零組件業,進榜,準備,50.63,77.0,3.0,0,,-1.5,5.5,-11.0,2.2,10.1,2.6,1.3,7.4,51.6,1.9,-3.3,4.7,-12.6,1.5,8.1,2.1,-0.5,6.7,2021-03
2021-03-05,6712,長聖,生技醫療業,觸發,等待後觸發,182.66,87.0,3.0,2,164.48,53.9,5.5,37.4,2.2,-4.3,2.6,-22.1,7.4,200.8,10.0,39.9,4.7,25.0,1.5,-12.9,2.1,-29.2,6.7,2021-03
2021-03-05,8021,尖點,其他電子業,移出,掉出掃描母體,25.37,71.0,,1,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,2231,為升,汽車工業,移出,掉出掃描母體,177.85,70.0,,1,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,2375,凱美,電子工業,移出,離高點太遠,129.48,98.0,,92,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,3034,聯詠,半導體業,移出,離高點太遠,296.14,89.0,,53,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,5014,建錩,鋼鐵工業,移出,離高點太遠,12.92,90.0,,35,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,2344,華邦電,半導體業,移出,掉出掃描母體,25.48,95.0,,28,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,2408,南亞科,半導體業,移出,晚期未觸發,79.71,83.0,,15,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,3317,尼克森,半導體業,移出,掉出掃描母體,33.55,72.0,,11,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-05,2723,美食-KY,觀光事業,移出,掉出掃描母體,140.65,76.0,,1,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,1309,台達化,塑膠工業,進榜,觸發,28.07,86.0,5.0,0,,9.7,6.3,13.0,2.4,13.7,3.1,4.4,7.9,28.2,0.6,9.0,6.1,12.3,2.3,12.9,3.0,3.7,7.7,2021-03
2021-03-08,1309,台達化,塑膠工業,觸發,進榜即觸發,28.07,86.0,5.0,0,28.07,9.7,6.3,13.0,2.4,13.7,3.1,4.4,7.9,28.2,0.6,9.0,6.1,12.3,2.3,12.9,3.0,3.7,7.7,2021-03
2021-03-08,3138,耀登,通信網路業,進榜,準備,427.01,100.0,3.0,0,,-17.2,6.3,-60.6,2.4,-58.4,3.1,-51.7,7.9,431.4,1.0,-18.0,6.1,-61.0,2.3,-58.9,3.0,-52.1,7.7,2021-03
2021-03-08,2049,上銀,電機機械,進榜,準備,383.34,75.0,3.0,0,,-5.9,6.3,-12.8,2.4,-23.2,3.1,-30.3,7.9,383.8,0.1,-6.0,6.1,-12.9,2.3,-23.3,3.0,-30.4,7.7,2021-03
2021-03-08,3169,亞信,半導體業,移出,離高點太遠,87.2,98.0,,40,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,8215,明基材,光電業,移出,掉出掃描母體,23.68,71.0,,33,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,4961,天鈺,電子工業,移出,離高點太遠,196.0,100.0,,32,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,2492,華新科,電子工業,移出,離高點太遠,204.72,75.0,,19,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,2415,錩新,電子工業,移出,離高點太遠,27.72,98.0,,18,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,4976,佳凌,電子工業,移出,離高點太遠,102.68,99.0,,17,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,8255,朋程,電機機械,移出,掉出掃描母體,104.92,75.0,,14,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,2027,大成鋼,鋼鐵工業,移出,掉出掃描母體,19.5,72.0,,11,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-08,5285,界霖,電子工業,移出,掉出掃描母體,56.56,85.0,,10,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-09,4760,勤凱,其他電子類,進榜,觸發,99.16,90.0,4.0,0,,-1.9,7.1,-8.0,1.7,-8.5,3.2,-22.5,7.6,101.4,2.3,-4.1,6.6,-10.0,1.5,-10.6,3.0,-24.2,7.2,2021-03
2021-03-09,4760,勤凱,其他電子類,觸發,進榜即觸發,99.16,90.0,4.0,0,99.16,-1.9,7.1,-8.0,1.7,-8.5,3.2,-22.5,7.6,101.4,2.3,-4.1,6.6,-10.0,1.5,-10.6,3.0,-24.2,7.2,2021-03
2021-03-09,1909,榮成,造紙工業,進榜,觸發,23.65,88.0,5.0,0,,-3.2,7.1,-4.3,1.7,10.6,3.2,-3.5,7.6,23.7,0.2,-3.4,6.6,-4.5,1.5,10.3,3.0,-3.6,7.2,2021-03
2021-03-09,1909,榮成,造紙工業,觸發,進榜即觸發,23.65,88.0,5.0,0,23.65,-3.2,7.1,-4.3,1.7,10.6,3.2,-3.5,7.6,23.7,0.2,-3.4,6.6,-4.5,1.5,10.3,3.0,-3.6,7.2,2021-03
2021-03-09,3211,順達,電腦及週邊設備業,進榜,準備,71.28,71.0,2.0,0,,15.9,7.1,-2.3,1.7,-10.0,3.2,-3.7,7.6,72.6,1.8,13.8,6.6,-4.0,1.5,-11.6,3.0,-5.4,7.2,2021-03
2021-03-09,2049,上銀,電機機械,移出,掉出掃描母體,383.34,75.0,,1,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-09,4968,立積,電子工業,移出,離高點太遠,363.86,96.0,,120,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-09,8046,南電,電子工業,移出,離高點太遠,235.98,94.0,,103,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-09,2428,興勤,電子工業,移出,離高點太遠,148.49,81.0,,56,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-09,8924,大田,其他,移出,離高點太遠,53.87,90.0,,32,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-09,3419,譁裕,電子工業,移出,掉出掃描母體,19.77,71.0,,14,,,,,,,,,,,,,,,,,,,,2021-03
2021-03-10,6283,淳安,其他電子業,進榜,觸發,47.6,89.0,3.0,0,,37.2,6.7,-2.4,1.1,1.5,2.9,5.3,5.7,48.0,0.8,36.0,6.4,-3.2,1.1,0.6,2.8,4.4,5.5,2021-03
